# archivo temporal usado para graficar los puntos de entrada en gnuplot
-1.08328 -1.37685 -0.945186
-0.986362 -0.991506 -1.01782
1.05649 0.913618 0.75349
-0.477627 1.06388 -0.627524
-0.946251 1.07276 1.02929
0.474094 0.815198 0.681658
-1.00306 -1.04951 0.403842
1.01986 0.993795 -1.13041
1.06424 1.21383 -1.19654
1.38518 1.14998 -0.586828
1.01978 1.01543 0.998062
-1.49913 0.603467 0.940621
-0.93518 0.95499 0.795791
0.780438 1.24069 -1.05203
-0.823539 0.757098 1.62905
1.06592 0.639877 0.818761
-0.769343 0.5097 1.32142
1.44328 1.19781 0.731714
-1.42179 1.1581 1.46905
0.941877 -0.928668 -1.03123
-1.02362 0.941428 1.03521
1.46391 0.8738 -0.847791
-0.742747 -1.23127 0.921218
-0.866874 1.03811 -0.998417
-1.10544 0.908869 1.21437
0.890409 1.18665 1.12151
0.99068 -1.00717 0.98358
1.1597 0.815912 -0.956679
-0.748076 -0.969372 -0.632393
-0.802011 -0.789708 0.582066
-0.998833 -0.988767 1.00904
-1.04153 1.00611 -0.610037
1.0143 -0.982202 -1.02221
0.662942 -0.973265 -0.805902
-1.02526 1.01973 0.973996
-0.918722 0.948878 -0.871029
-1.14966 -1.06243 1.12454
1.23441 0.993946 -1.63449
-0.922222 0.609058 1.16619
-0.905435 1.02597 -1.39379
1.13371 -0.778113 -0.503361
-1.01114 -0.995412 1.12998
-1.08617 -1.00149 1.11706
1.00516 0.955781 1.3154
-0.884006 0.862142 0.787327
-0.687476 0.706904 -1.26006
1.06077 0.962965 1.62807
0.573755 0.882154 -1.13236
-0.953562 1.28116 -1.33693
1.0107 0.942269 0.97386
-1.0457 0.828975 1.1654
-0.829836 -1.00209 -1.1189
-0.928396 0.948356 0.956839
0.999975 -1.00003 -1.00001
-0.810715 -0.738823 -1.02146
1.26958 0.526817 -0.985991
-1.28991 -1.0409 1.27617
-1.00011 1.00159 0.998416
-1.0258 -1.07013 0.914839
0.470488 1.24252 0.982795
1.24543 -1.10806 1.32476
0.971657 -0.893416 1.36605
0.723565 -0.717874 1.37072
-1.00462 0.949557 0.987129
0.715144 1.10725 0.940008
0.999378 0.994051 -0.983159
0.446011 1.16242 -0.73563
1.08009 1.10232 0.798195
-1.033 0.979756 -1.01543
-0.986439 -0.977183 1.1222
-0.819311 0.684761 -1.42768
-0.972471 -1.01155 0.90606
1.2951 0.600073 -1.31163
-1.47955 1.20346 -0.814191
1.10548 0.662515 1.23741
-1.3945 1.06699 0.65902
0.610868 -1.37234 1.24311
1.00005 0.999936 0.999828
-0.436574 0.879806 -0.964408
0.872907 0.985131 1.40868
1.0005 -0.994702 -1.00777
1.30557 1.16384 0.742787
1.46185 1.21799 -0.800721
-1.09121 0.932072 1.009
1.00311 -0.998458 -1.12197
-0.977258 -1.04423 -1.05776
-0.943654 0.990547 1.03864
0.566311 -0.525404 -0.765237
-1.19537 -1.25013 -0.800547
-1.27126 -0.928976 1.50282
-0.733497 -1.4264 0.580551
1.22878 0.49962 1.15417
-0.457712 0.718069 -1.32384
-1.07032 -0.866766 -0.788921
1.01107 -0.917804 1.23204
-1.46581 1.20486 0.93887
-0.997843 -0.932691 1.0423
1.00308 -1.37027 -1.47436
-1.3575 1.27613 1.0467
0.666133 0.881081 -1.53501
-1.41112 -0.837437 -1.50403
-0.95789 0.899868 0.667682
-0.810634 -1.5059 -0.672114
-1.24274 0.540894 0.975508
-0.917847 0.644017 -1.3156
1.05046 -1.02524 0.929168
-0.930445 -1.1731 -1.20492
0.972558 -1.1647 -1.29785
-1.16013 0.981065 -0.946084
1.16731 -0.941215 -1.38068
1.04388 0.919096 1.16382
-0.758816 -0.994951 -1.1364
0.96953 1.04498 -1.66679
0.980247 0.727305 -0.804659
0.797934 -0.840294 0.749052
0.773305 1.32335 -0.753473
-1.00121 1.00724 -0.991062
-0.914748 -0.856017 -1.39639
-0.961982 -1.19668 1.09881
0.996303 -0.994681 0.9976
0.904728 -1.01737 0.986548
-1.13986 -1.09616 -0.99405
0.430274 -0.815878 0.890966
-1.16864 0.604606 1.46719
-1.09027 0.987285 -1.18885
1.05856 1.08469 -0.991402
1.14005 -1.1173 -1.59045
-1.3171 -0.729052 1.02034
0.886584 -1.04899 -0.968323
-1.39758 -1.23387 1.39774
-1.40214 0.914681 1.08599
-1.58802 -0.972368 -0.932689
-0.884504 -0.888768 -0.972542
-0.757486 -1.07 1.18314
0.735356 0.988879 -1.09636
0.933614 1.08136 -0.881824
-0.774856 1.3781 -0.876076
-1.11997 0.820414 0.761413
1.01012 -1.05231 0.85441
0.998951 -1.00386 -1.03586
-1.02552 -1.05047 0.957849
-1.44825 1.18165 -1.44277
-0.878314 -0.60571 0.654087
0.908995 1.09359 0.72507
-1.20392 0.69889 1.43314
-1.29852 1.09806 0.462736
-0.957015 -1.0571 1.52787
1.13816 -0.949952 1.25161
-0.664827 -1.46928 -1.3435
1.43703 0.913053 1.00494
-1.01284 -0.995081 1.01712
-0.915575 0.983789 -0.762841
-1.03607 -0.644528 0.652394
-1.01955 -0.807949 0.367804
1.0312 1.05752 0.821431
0.85868 1.19349 1.38333
-0.88996 1.21993 0.958532
1.11477 -0.903848 -0.919141
-1.46551 -1.30424 1.07473
-1.00992 -1.00728 -0.997126
0.959103 -0.985976 0.916342
-1.15733 -0.808126 1.23689
-0.331274 0.966981 1.09308
-1.00098 -0.996298 0.965525
0.983948 -0.983333 1.58347
1.00385 0.774295 -0.699542
1.21125 0.918679 -1.27994
1.15244 -0.928433 -1.11819
0.592305 -0.796563 -0.844191
-0.984531 -1.13938 -1.61537
-1.31342 -0.620367 0.775565
-1.08183 1.57271 -0.821399
-1.00247 0.785295 -0.799918
-1.01617 -0.947438 0.794683
0.683444 0.954632 1.17111
0.972489 -1.02835 -1.33333
-0.989883 0.989901 -1.01797
-0.621187 -0.433946 -0.965819
0.996137 1.00685 1.09164
1.02465 1.03428 1.27973
1.34692 0.511812 1.18797
0.944219 -1.27172 0.912578
-0.720128 -0.854454 0.855213
-0.997532 1.00529 -1.5525
-0.958541 -1.01869 -0.942483
-1.42607 1.20226 0.818662
-0.933598 -0.8536 0.862303
-0.723516 -0.824218 0.600354
-0.426872 1.07318 -1.27013
0.968318 -0.771544 0.978419
1.13246 -1.13373 -0.419783
0.988556 0.987815 -1.02192
0.899889 -1.06483 1.31065
1.01259 -1.11001 -0.33414
1.07821 1.21745 -0.468398
-1.04337 -0.920825 0.972337
-0.827162 -0.908876 -1.13245
0.913005 1.04519 -0.665092
-0.971625 -1.08506 0.915315
-1.01167 -1.00665 0.860018
0.999796 -0.998462 0.866256
-0.952777 0.818055 0.651247
0.978804 -1.13604 -1.25338
1.19648 -1.04233 0.850692
-1.08094 -1.33603 1.00674
0.910616 -0.774649 0.496847
1.16795 1.03865 -0.637052
0.962623 -1.02379 -0.906672
0.684925 1.01345 1.02954
-1.00161 1.00798 -1.00279
-0.866531 -0.734168 -0.810552
-1.11366 -0.915643 0.778725
1.16982 0.674607 0.880165
1.2664 0.819155 -1.42961
-1.04552 0.981632 -1.02587
1.13724 -0.893645 -0.790807
-0.882814 -1.56589 1.08018
-0.965688 -0.971731 -0.37368
-0.954254 0.804789 -0.654665
-0.885419 -0.513305 0.654921
-1.04445 1.07967 0.903528
-1.51726 1.30239 1.18793
-1 -1 -1
-0.916839 0.966532 0.8759
-1.06139 0.900227 -1.04041
1.00599 0.988975 -1.12186
0.795659 0.74624 1.11935
1.06577 -1.44082 0.751989
-1.17568 -0.832112 1.48102
-0.978258 -1.043 1.0875
-1.00034 1.00071 -1.02256
0.683207 0.571189 0.663899
0.464579 -1.04488 1.00038
1.01803 1.04274 -1.4015
1.03886 -0.989978 -1.04722
1.15336 -1.44454 0.881716
-1.00057 0.997136 -0.97742
-0.940025 1.10378 1.21665
0.634986 -0.96917 -1.25095
0.929601 1.0227 -1.61871
-0.851852 -0.933407 0.877937
-1.21752 -1.17662 -1.42077
-0.955727 0.679733 -0.724361
-1.05414 0.475202 0.98697
-0.818689 1.19887 -0.924481
-1.00618 -1.01044 0.99741
-1.09605 -1.01473 1.28489
-1.0033 -1.0491 -1.02568
-0.997243 -1.20067 -1.42268
1.44251 1.27391 1.09608
-1.00136 -1.0124 1.19389
-1.1037 1.11782 -0.340034
-1.16197 1.11964 1.12746
0.95617 -0.35591 -0.952078
0.661306 -0.897275 -1.24451
-0.999094 1.00009 0.895862
-1.08618 1.09078 -1.01306
-1.30427 -1.0402 -0.959993
-0.905529 0.968325 -1.62214
-1.01896 -0.999607 -1.03319
-0.90681 -0.986098 1.23494
0.995802 1.00271 0.964211
0.853888 1.32512 0.429691
0.889776 1.22171 1.09767
-1.02457 -0.954802 1.13021
-0.993496 1.00234 -0.682851
1.12935 -1.25566 -1.47783
-0.740517 -1.4609 1.07863
-0.995443 1.00828 0.967187
-1.00333 -1.00376 -1.00042
-0.954298 -0.784414 0.837747
1.03392 0.765681 -0.734687
-1.25588 -0.915313 -0.48126
-0.992942 1.01533 -1.25478
-1.1068 0.861602 -0.971782
0.830989 0.891933 -0.819728
1.07847 0.787443 0.861682
-1.08463 -1.43676 1.30076
1.02089 -1.0395 -0.903865
0.986007 -1.29289 1.55169
-1.29074 1.00411 1.10313
-1.07493 0.769328 -1.15129
-0.968737 0.802486 -0.612892
0.947045 -1.21933 -0.548845
0.85271 1.21303 -1.49095
-0.972 0.985527 0.95896
-1.02682 -1.0868 0.610505
-1.02992 1.43139 1.53426
-1.06203 -0.991844 1.11972
0.802275 -1.00397 1.36957
-1.42901 -0.660362 1.37896
-0.976035 0.972588 0.988364
-0.973425 -1.02228 -0.994256
0.819565 -0.960201 -0.922533
0.669393 1.13718 0.897072
-0.966172 -0.955421 0.8973
-0.974655 -1.02352 1.28481
1.17185 0.776003 0.951774
1.00483 -1.00285 -0.924624
0.999562 -1.05637 -0.907307
0.941384 -0.98084 0.719381
-0.972991 1.05713 -1.19072
1.41925 -0.841736 -0.866168
-1.02486 -1.07907 -0.869288
0.955856 -0.932129 -0.963032
-0.999902 -0.999854 0.767678
0.772805 0.994617 -0.980405
0.91854 1.079 -1.20696
0.856622 1.35915 1.34353
-0.822228 -0.994272 -1.31111
1.00344 -0.985293 -0.994629
-1.02631 -0.952829 0.438619
1.17349 0.876894 1.39965
-1.00002 -1.00664 1.29183
-0.87563 0.913883 -1.41701
-1.39623 -1.02968 -0.875307
1.06527 -1.10506 1.04731
-1.0081 1.00723 1.03579
0.654718 0.992182 0.884565
-1.05708 -0.986838 1.4659
0.898984 1.01042 1.10399
0.952109 0.979879 0.973242
-1.16535 1.48952 0.84771
0.599691 -1.09256 -1.24112
1.03461 0.957858 1.10138
-0.946167 -0.930027 0.802862
1.00937 -0.961432 1.18371
-1.04692 -0.781624 -1.46056
1.28029 -1.27205 1.01744
-0.986633 -0.983365 1.068
0.845933 0.89673 -0.54387
1.09075 1.01553 -1.30065
-0.860792 1.55511 1.17697
-1.05056 1.08238 1.13084
1.03679 1.08974 -0.949704
0.742844 1.44084 0.928928
-0.785925 -0.782817 -1.2405
1.02322 0.816652 0.801791
-0.996672 1.04695 0.641791
-1.33627 -1.0889 1.05203
-1.13535 -0.787367 1.51741
0.900232 1.14033 0.537217
1.40351 -1.28005 1.42109
0.962177 0.735803 1.51481
-1.18853 0.823538 -1.02928
-1.10872 -1.07731 -0.951763
-1.20341 -0.813722 -1.0878
1.08293 0.629934 -1.41997
-0.528427 0.664697 1.3154
0.743919 0.622077 0.861671
0.761237 0.775853 -1.56117
0.997504 1.00369 -0.990353
-0.99256 0.920609 -1.00727
-1.2012 1.09256 1.01184
1.08413 1.03009 1.24349
1.42221 -1.1433 0.798569
-0.833271 -1.16539 0.519022
0.423539 1.14102 -0.950043
-0.971637 -1.02213 1.26837
-0.914071 0.957394 -0.660491
1.06438 1.23022 -0.816078
-0.913964 -0.848784 -1.23039
1.0138 -1.00202 -1.0404
0.882419 -1.01368 1.07835
-1.0146 1.04609 -1.25477
-0.897888 -1.03166 0.775248
0.897324 -1.22802 1.29241
0.773367 1.25185 -0.628091
0.528026 1.06489 -1.02177
-0.996863 0.972076 1.03766
-0.941423 -0.923863 -0.736513
-1.00188 1.00551 -1.00805
1.23966 0.983143 -0.954997
-0.998006 -1.00682 -0.552297
1.30185 -1.16695 1.52191
0.713644 1.1185 -0.675775
0.977016 0.881903 -1.26779
0.829644 0.889356 -1.21926
1.1238 1.36208 -0.894269
-1.07213 1.05129 1.06734
-1.02321 -0.989531 1.05947
0.999628 0.763244 -0.790753
-1.08777 -0.929463 0.879651
-1.02109 1.16686 -1.31843
0.996317 -1.00018 0.554617
-1.01512 -0.961753 1.28719
0.820806 0.62394 1.12397
-0.86498 -0.859676 1.141
1.10099 -0.995383 -0.730078
1.03609 -0.837965 1.30115
-0.780897 1.15568 0.882458
-0.975065 0.855686 -1.33614
1.08284 1.03542 -0.791401
-1.001 -0.995186 0.992762
0.730585 -1.1956 -0.846109
-1.02439 -0.981587 1.28889
0.68486 -0.834579 1.08105
1.32708 0.785683 0.608674
-1.0025 0.965656 1.02766
-1.23 0.958576 1.39573
-0.999707 -1.00007 -0.975612
1.05277 -1.14376 -1.03351
-1.03899 1.01403 -1.04901
1.15405 1.17149 -1.6523
-0.844951 1.15847 -0.709452
-0.963629 1.02651 -1.0447
1.08152 1.0136 -1.46925
1.63006 -0.980886 -1.04981
-0.943869 0.896882 -1.56623
1.22406 1.23159 1.13468
1.03034 0.821991 -0.540557
-1.36262 -0.88721 1.21865
1.01452 1.01778 -1.14555
0.980527 -0.990996 0.986365
-0.89591 1.01867 -1.06199
-0.972106 -1.39497 -0.630524
0.336723 -0.802387 1.07164
-0.911202 -1.36678 1.06162
1.41058 1.01638 1.0843
0.86485 0.865699 -0.954828
1.00998 0.97156 0.834339
-0.955942 1.00532 -0.856154
0.998587 0.979394 -0.960528
1.03172 0.884997 -1.05495
0.955716 1.06783 0.787332
1.17361 0.847509 0.978596
0.965058 1.00886 1.03337
-1.07129 -1.02218 1.38575
0.577975 1.07242 1.25497
0.902048 1.15485 1.13483
-0.810971 -0.93562 1.20033
1.48576 -1.37396 -1.03315
-0.990161 -0.967984 0.950378
-1.0373 0.79203 -0.969145
1.0538 -1.00339 -0.873547
-0.933671 -0.884634 0.591179
0.401691 -1.10635 1.10463
0.845736 0.604431 -0.864551
0.914452 -1.35318 -1.21318
-1.05852 -1.00621 -1.45551
0.487955 1.30319 0.698011
1.23838 1.00146 -0.790502
-1.07545 0.979367 -0.485679
0.806075 1.16413 0.704154
1.13144 -0.447924 0.818071
1.23222 1.45284 1.26053
-1.1604 0.988035 1.1689
-0.714246 0.987995 -1.31258
1.027 0.989231 1.66904
0.603138 0.811253 -1.26896
1.20054 -1.49881 -0.592363
-1.00102 -0.996741 0.860457
-0.99246 1.0191 1.05859
1.01148 1.00825 -0.99539
1.15884 -0.848678 -0.787249
0.626896 1.49446 -1.10955
-1.11728 -1.13253 0.493465
1.56189 -1.17813 0.797868
0.574787 1.19658 1.32173
0.995983 -1.00243 1.68546
-0.88205 0.819178 1.06485
1.24947 0.438677 0.701472
-0.962948 0.977517 0.947184
-1.11517 0.634998 1.43366
-0.865124 -0.773398 0.883728
0.988946 1.06942 -1.12689
0.961076 -1.00441 0.656314
-1.03558 -0.96818 -1.18279
1.00267 1.00783 -1.02184
-1.02842 1.02908 -0.9578
-0.97132 -0.840451 -0.999
-0.953489 -1.12969 -0.941259
1.09594 -0.952573 0.762698
-0.980575 -1.00971 1.122
-1.31628 0.591351 0.947808
-0.731806 0.976508 0.928483
0.983972 1.08593 -1.17973
0.949711 -0.939566 1.65897
0.981385 -1.00565 -0.97403
1.02985 -0.895779 0.631168
-1.05656 -1.25188 1.32631
-0.927517 0.740029 0.879435
-1.10421 0.818588 -1.48779
1.16416 1.21653 -0.679054
-1.09854 -1.16251 1.17924
0.995774 0.990906 -0.982422
-0.832204 -1.44773 -1.45415
1.14381 -0.912641 0.79021
-0.86255 -0.951902 -1.12001
-0.651055 1.29547 1.49936
0.875854 -0.967459 0.973833
-1.4205 1.33399 1.33466
-0.996001 -1.04106 1.10658
-1.03824 -1.20511 -0.853
-0.969153 0.875889 -0.727648
1.02835 -1.10206 -1.58338
0.989604 -1.00887 0.812022
0.922991 1.49728 -1.12833
-0.934636 0.918254 0.883426
-1.06513 -1.03037 1.05451
0.891059 1.24798 1.18973
0.866938 0.835844 -1.04975
0.839125 -1.10451 -1.15769
-1.02744 0.912608 -0.912573
-1.10083 1.08975 0.897495
1.00188 -0.957284 0.479508
1.42147 0.991568 -1.52984
-1.03491 1.04958 -0.629055
0.668554 -0.876189 0.452839
1.28214 0.719346 0.495437
-1.29606 0.840454 -1.11161
0.92123 -0.947789 -1.40659
1.44772 -0.775258 -1.00079
0.830085 -1.2307 1.16029
-1.04009 1.01418 1.66147
-1.00175 0.997925 -0.99788
-1.0779 -0.824819 -0.91177
-1.33283 1.33586 -1.4716
-1.02689 0.915847 0.748545
1.07079 1.00616 0.398724
-0.846522 1.03396 -1.241
0.927977 -0.60726 -1.52095
0.963262 -1.28501 1.4164
-0.882586 1.40374 1.19567
-0.73209 -0.761861 0.52714
-0.90157 0.962955 1.07547
-0.607915 0.823209 1.27753
-1.00896 -1.08195 -1.0713
-0.990481 1.00608 -1.00118
0.968628 -0.935926 -1.23662
0.660526 -1.06986 -0.994823
0.999247 -0.999476 1.09956
-1.00006 -1.29638 0.696717
-0.976685 -0.987164 -0.961309
0.773584 -1.2964 -1.3541
1.00761 -1.09085 -0.644789
-0.999593 0.931299 -1.47145
1.08652 0.905709 0.912054
-0.680349 0.912376 1.23287
-0.739306 1.59564 -0.886735
-0.995857 1.00081 -1.00547
-1.0086 -0.903578 -1.05093
-0.950669 -0.963274 -1.38944
-0.988492 -0.79335 -1.20011
0.997488 1.01184 0.601341
0.797651 0.994777 -0.837887
-0.702072 -1.25571 1.04722
-1.31544 1.16402 1.07505
1.4543 0.797872 1.49249
0.960646 1.28634 1.44695
-1.21544 1.34215 1.49325
-1.05626 -1.09373 -1.64014
0.985206 -1.00367 -1.28326
0.993247 -1.06015 1.15158
-0.792012 -1.16967 1.37763
-1.01181 -1.03319 -1.04104
-0.660325 -0.945817 1.52065
-0.907301 0.812193 -1.51778
-0.999412 -0.999025 0.997492
0.889807 -1.07596 1.07413
-0.8933 -1.0183 0.448023
1.39927 -1.21708 1.03171
0.983611 1.00289 0.98848
-0.989892 -1.09614 1.07169
-0.646025 0.941028 -1.58137
-1.07498 0.974101 1.33996
-1.06859 -1.14421 -0.604509
-0.992126 1.00982 1.00397
1.3868 -0.954833 0.782474
-1.15502 -1.12035 -1.40029
1.09867 -0.924792 -0.524188
-1.02089 0.995041 1.02974
-1.23451 1.15525 -0.7649
-1.05198 -0.999795 -0.870484
0.928552 1.17428 1.37265
-0.596907 -1.02849 -0.775238
0.629737 -1.08447 -0.950913
-1.19074 0.990376 -0.92983
1.3178 1.38902 0.72047
0.989542 -1.00779 0.964085
1.46655 -0.769478 1.09891
0.651528 1.14379 0.925573
0.981447 -1.01307 0.998596
-0.908881 1.34328 -0.847385
-1.12079 -0.936404 0.857719
-0.666917 1.14233 -0.778649
0.847092 -0.896111 -1.17997
-1.21619 -1.26099 1.02118
1.01884 0.994504 1.16603
-1.19857 -1.29053 1.13047
-0.95868 -0.959576 0.987448
-0.883939 -1.02109 0.9356
0.936275 -1.21057 0.445559
0.936379 0.498177 -0.661152
-1.31766 0.951906 1.01064
0.962009 0.920837 0.922519
0.938789 -1.35962 -0.902265
-0.984216 0.971741 1.32847
0.754287 -0.572577 1.32841
0.572001 0.899986 0.980443
0.97234 -0.985016 1.03506
0.95674 -0.922943 1.21553
-1.14971 -1.38117 0.49928
1.0375 0.934852 -0.45178
0.993209 -1.18714 0.748758
-1.22133 1.35878 -0.992695
-1.30456 -0.733313 1.29032
-0.573823 1.39878 1.16468
1.02139 -1.00604 -0.956295
0.992143 -1.00711 1.00821
1.04353 -1.24116 -1.58504
-0.813127 -0.551092 -0.749078
1.00422 1.06319 -1.13622
1.06564 1.13648 -0.938546
-0.928571 0.635352 -0.773593
-1.466 -1.0134 -0.606333
0.974941 1.02579 -0.917365
0.801565 -0.915464 0.901827
0.678017 -1.16043 -1.26758
0.997839 -0.988433 1.29053
0.908852 -1.03565 0.997846
-1.02956 0.826856 1.04212
0.933277 0.866349 1.38877
-0.775156 -1.17261 1.57815
-1.24394 -0.846095 -0.783796
1.04271 1.00154 1.09443
0.851402 0.845133 1.08659
1.01056 0.984177 -0.966516
-0.495811 -0.753544 1.2381
-0.648418 -1.17259 1.50811
-0.988372 -0.973002 -0.314095
1.00223 0.999797 -0.764404
-1.59013 -1.14811 1.27588
-0.834946 -0.950963 1.24839
-0.98937 -1.02132 -1.00762
-0.967933 0.910346 1.21736
-1.00885 -0.975113 1.02194
-1.09967 -0.919202 0.844587
1.33113 -0.58394 1.30751
0.994218 -1.03734 -1.0574
-0.996559 -1.00609 -1.00989
-0.918611 0.904575 1.15477
-0.858133 -1.00223 -0.882257
-0.935582 0.921147 0.62755
-0.924567 0.838502 -1.52297
0.622654 -0.998968 -1.26249
-1.32463 -1.06966 0.822918
-0.995417 -1.01315 -0.999493
-0.733434 1.61712 -1.16415
-1.0015 0.778943 0.339403
0.87164 0.66634 -0.725737
-1.12447 0.963873 1.29919
-1.21891 1.34418 -0.834203
-1.23658 -0.812623 -0.390557
1.00168 1.005 0.960706
-0.68061 -1.28277 -1.2992
0.961812 -1.11407 -0.724622
-1.01053 -1.08457 1.11484
-0.999535 -0.994206 -1.24206
-0.918017 1.01977 1.19423
1.0845 0.756453 1.20502
1.00332 -1.03639 -0.78719
0.759433 1.11597 1.49965
1.14324 -1.22607 -1.13839
0.959574 -1.2781 0.825056
1.03373 1.05588 0.950606
-0.954619 0.910821 0.653837
-1.00393 0.99718 0.478962
0.683958 -0.797591 -0.903768
-1.27723 0.517128 1.13744
0.737279 -0.894424 1.38662
1.25342 -0.633483 1.38122
-0.73563 0.831504 0.948297
-1.11001 -1.12263 -0.923306
0.805358 0.975347 -0.698173
0.998286 0.997314 -1.01151
1.02967 0.912484 1.15405
-0.625863 1.05138 0.83338
1.12178 -1.19654 -1.01281
-1.17504 1.36606 -1.52053
0.988953 -0.997035 0.994864
-0.936416 -0.408834 -0.731882
1.06125 -0.903384 -1.34164
-0.996879 1.40742 -1.5219
-1.06606 1.17532 0.440811
0.995158 -1.00316 -0.98248
1.10332 0.907717 -0.709169
-1.07395 -0.901515 -0.77276
-0.790557 -1.52124 0.783656
1.09042 0.858139 0.955175
0.97782 -0.710359 0.610179
1.05834 -0.978284 1.43293
-1.01654 -0.826753 -0.795581
1.00365 -1.00377 0.987702
-1.01511 -1.08458 -1.00714
-1.08232 1.28953 1.34374
1.24281 -0.92734 1.00847
-0.97649 -1.05672 -0.986896
1.05071 -0.919087 1.35924
0.845243 1.47112 -1.20561
0.973057 -1.08149 -0.935318
-0.960413 -1.00627 -1.0895
1.02586 1.03599 1.65296
-1.10765 -1.42981 -0.738173
1.11648 -1.10429 -1.13952
1.01118 -0.939149 -1.49664
-0.62889 0.83895 -1.41585
-0.991814 0.998896 1.00989
1.02103 1.20414 -1.27264
-1.10553 0.86828 1.52375
-1.20089 1.50736 -0.570705
-0.9826 -1.08785 0.960549
-1.01293 1.1084 0.90107
-1.02554 1.05502 -1.22162
-1.14321 1.13195 -0.986111
-0.915294 1.20169 1.38912
1.17826 0.729446 1.40734
1.41328 0.678614 -0.55018
-0.832923 1.30838 -0.846028
0.998348 -0.992449 1.01557
0.976783 -1.65738 -0.793134
-0.925484 0.982326 0.805639
-1.17905 0.803509 0.730522
1.13739 -0.994738 0.961264
-0.985533 -1.00166 -1.01432
-1.43721 1.03021 0.954221
-1.00937 -1.43163 -1.54941
1.05756 1.04317 0.775385
-1.00001 -1.00002 -1.05576
1.1708 0.851674 0.892527
-1.3537 1.59613 0.983944
1.0196 -1.06091 0.965911
0.766581 -1.06046 1.05563
-1.03698 1.03192 1.15708
-1.01271 1.07585 0.935467
-0.874513 -1.18804 0.987561
-0.9936 0.993935 1.01034
-1.15988 1.01963 -0.807439
-1.47452 1.28745 1.37294
1.01281 -0.995346 -1.00772
0.994737 1.00423 0.99412
-0.948089 1.27229 -1.3798
1.03457 1.08636 -0.706458
1.36079 1.39063 -1.45491
0.950116 1.17276 -0.732761
-1.03018 0.975204 -0.40571
-0.998329 -0.802033 -1.25273
0.998342 -0.978884 1.0328
-0.904508 1.17692 -1.51751
-1.0486 -1.02992 -1.10992
1.0106 0.799596 1.02314
-1.0118 0.967009 -0.963963
0.983105 -1.1972 0.663327
-0.667146 -1.20512 1.0022
1.21606 0.98587 -1.33529
-0.58709 -0.465013 1.16633
-0.743995 -1.57867 -0.732152
0.923899 -0.995291 -1.04072
-0.694496 -1.52819 1.12398
1.058 -1.33887 -1.15081
-0.999343 0.975043 0.93779
0.910735 1.58429 -0.976286
0.916257 0.926252 -1.00357
-1.18149 -1.02375 -0.906934
-0.941738 1.00898 0.94623
